timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1689817388646,126,Nexus,200,OK,STORE 1-17,text,true,,22049,131,17,17,https://demoblaze.com/prod.html?idp_=3,110,0,0
1689817388643,129,Nexus,200,OK,STORE 1-3,text,true,,22049,131,17,17,https://demoblaze.com/prod.html?idp_=3,110,0,0
1689817388639,133,Nexus,200,OK,STORE 1-6,text,true,,22049,131,17,17,https://demoblaze.com/prod.html?idp_=3,104,0,0
1689817388724,100,Samsung Galaxy,200,OK,STORE 1-14,text,true,,22049,131,17,17,https://demoblaze.com/prod.html?idp_=1,75,0,0
1689817388727,104,Samsung Galaxy,200,OK,STORE 1-9,text,true,,22049,131,17,17,https://demoblaze.com/prod.html?idp_=1,84,0,0
1689817388753,125,Samsung Galaxy,200,OK,STORE 1-18,text,true,,22049,131,17,17,https://demoblaze.com/prod.html?idp_=1,95,0,0
1689817388753,132,Nexus,200,OK,STORE 1-1,text,true,,22049,131,17,17,https://demoblaze.com/prod.html?idp_=3,99,0,0
1689817388761,125,HomePage,200,OK,STORE 1-10,text,true,,19906,125,17,17,https://demoblaze.com/index.html,92,0,0
1689817388761,129,Nokia,200,OK,STORE 1-12,text,true,,22049,131,17,17,https://demoblaze.com/prod.html?idp_=2,92,0,0
1689817388773,117,Samsung Galaxy,200,OK,STORE 1-3,text,true,,22049,131,17,17,https://demoblaze.com/prod.html?idp_=1,88,0,0
1689817388753,137,Nexus,200,OK,STORE 1-15,text,true,,22049,131,17,17,https://demoblaze.com/prod.html?idp_=3,99,0,0
1689817388765,130,HomePage,200,OK,STORE 1-7,text,true,,19906,125,17,17,https://demoblaze.com/index.html,88,0,0
1689817388773,122,Nokia,200,OK,STORE 1-20,text,true,,22049,131,17,17,https://demoblaze.com/prod.html?idp_=2,88,0,0
1689817388773,122,Samsung Galaxy,200,OK,STORE 1-11,text,true,,22049,131,17,17,https://demoblaze.com/prod.html?idp_=1,88,0,0
1689817388769,126,Samsung Galaxy,200,OK,STORE 1-13,text,true,,22049,131,17,17,https://demoblaze.com/prod.html?idp_=1,89,0,0
1689817388773,122,Samsung Galaxy,200,OK,STORE 1-6,text,true,,22049,131,17,17,https://demoblaze.com/prod.html?idp_=1,85,0,0
1689817388773,122,Samsung Galaxy,200,OK,STORE 1-17,text,true,,22049,131,17,17,https://demoblaze.com/prod.html?idp_=1,85,0,0
1689817388765,138,Nexus,200,OK,STORE 1-8,text,true,,22049,131,17,17,https://demoblaze.com/prod.html?idp_=3,96,0,0
1689817388623,280,Cart,200,OK,STORE 1-5,text,true,,24602,124,17,17,https://demoblaze.com/cart.html,267,0,0
1689817388824,92,Nokia,200,OK,STORE 1-14,text,true,,22049,131,17,17,https://demoblaze.com/prod.html?idp_=2,79,0,0
1689817388831,95,Nokia,200,OK,STORE 1-9,text,true,,22049,131,17,17,https://demoblaze.com/prod.html?idp_=2,78,0,0
1689817388724,263,Samsung Galaxy,200,OK,STORE 1-16,text,true,,22049,131,17,17,https://demoblaze.com/prod.html?idp_=1,234,0,0
1689817388879,124,Nokia,200,OK,STORE 1-18,text,true,,22049,131,17,17,https://demoblaze.com/prod.html?idp_=2,94,0,0
1689817388895,114,Nexus,200,OK,STORE 1-20,text,true,,5521,131,17,17,https://demoblaze.com/prod.html?idp_=3,93,0,0
1689817388891,121,Nokia,200,OK,STORE 1-3,text,true,,22049,131,17,17,https://demoblaze.com/prod.html?idp_=2,90,0,0
1689817388895,123,Cart,200,OK,STORE 1-7,text,true,,24602,124,17,17,https://demoblaze.com/cart.html,86,0,0
1689817388891,127,Nexus,200,OK,STORE 1-12,text,true,,22049,131,17,17,https://demoblaze.com/prod.html?idp_=3,90,0,0
1689817388886,132,Cart,200,OK,STORE 1-10,text,true,,24606,124,17,17,https://demoblaze.com/cart.html,95,0,0
1689817388895,123,HomePage,200,OK,STORE 1-6,text,true,,19906,125,17,17,https://demoblaze.com/index.html,86,0,0
1689817388886,132,Samsung Galaxy,200,OK,STORE 1-1,text,true,,22049,131,17,17,https://demoblaze.com/prod.html?idp_=1,95,0,0
1689817388895,123,Nokia,200,OK,STORE 1-13,text,true,,22049,131,17,17,https://demoblaze.com/prod.html?idp_=2,86,0,0
1689817388891,127,Samsung Galaxy,200,OK,STORE 1-15,text,true,,22049,131,17,17,https://demoblaze.com/prod.html?idp_=1,90,0,0
1689817388895,123,Nokia,200,OK,STORE 1-11,text,true,,22049,131,17,17,https://demoblaze.com/prod.html?idp_=2,90,0,0
1689817388903,130,Nokia,200,OK,STORE 1-5,text,true,,22049,131,15,15,https://demoblaze.com/prod.html?idp_=2,115,0,0
1689817388903,140,Samsung Galaxy,200,OK,STORE 1-8,text,true,,22049,131,15,15,https://demoblaze.com/prod.html?idp_=1,116,0,0
1689817388927,121,Nexus,200,OK,STORE 1-9,text,true,,22049,131,15,15,https://demoblaze.com/prod.html?idp_=3,100,0,0
1689817388916,133,Nexus,200,OK,STORE 1-14,text,true,,22049,131,15,15,https://demoblaze.com/prod.html?idp_=3,108,0,0
1689817388988,122,Nokia,200,OK,STORE 1-16,text,true,,22049,131,15,15,https://demoblaze.com/prod.html?idp_=2,91,0,0
1689817389013,109,Nexus,200,OK,STORE 1-3,text,true,,22049,131,15,15,https://demoblaze.com/prod.html?idp_=3,92,0,0
1689817389018,104,Nexus,200,OK,STORE 1-11,text,true,,5631,131,15,15,https://demoblaze.com/prod.html?idp_=3,96,0,0
1689817389004,122,Nexus,200,OK,STORE 1-18,text,true,,22049,131,15,15,https://demoblaze.com/prod.html?idp_=3,94,0,0
1689817389018,108,Nexus,200,OK,STORE 1-13,text,true,,22049,131,15,15,https://demoblaze.com/prod.html?idp_=3,92,0,0
1689817389009,119,Samsung Galaxy,200,OK,STORE 1-20,text,true,,22049,131,15,15,https://demoblaze.com/prod.html?idp_=1,96,0,0
1689817389018,110,Samsung Galaxy,200,OK,STORE 1-12,text,true,,22049,131,15,15,https://demoblaze.com/prod.html?idp_=1,80,0,0
1689817389018,115,Nokia,200,OK,STORE 1-7,text,true,,22049,131,14,14,https://demoblaze.com/prod.html?idp_=2,87,0,0
1689817389033,110,Nexus,200,OK,STORE 1-5,text,true,,22049,131,14,14,https://demoblaze.com/prod.html?idp_=3,93,0,0
1689817389018,125,Nokia,200,OK,STORE 1-10,text,true,,22049,131,14,14,https://demoblaze.com/prod.html?idp_=2,99,0,0
1689817389048,101,Samsung Galaxy,200,OK,STORE 1-9,text,true,,22049,131,14,14,https://demoblaze.com/prod.html?idp_=1,85,0,0
1689817389049,100,Samsung Galaxy,200,OK,STORE 1-14,text,true,,22049,131,14,14,https://demoblaze.com/prod.html?idp_=1,84,0,0
1689817389043,106,HomePage,200,OK,STORE 1-8,text,true,,19902,125,14,14,https://demoblaze.com/index.html,84,0,0
1689817388895,257,HomePage,200,OK,STORE 1-17,text,true,,19902,125,12,12,https://demoblaze.com/index.html,248,0,0
1689817389122,121,Samsung Galaxy,200,OK,STORE 1-3,text,true,,22049,131,12,12,https://demoblaze.com/prod.html?idp_=1,86,0,0
1689817389122,121,Samsung Galaxy,200,OK,STORE 1-11,text,true,,22049,131,12,12,https://demoblaze.com/prod.html?idp_=1,86,0,0
1689817389126,117,Samsung Galaxy,200,OK,STORE 1-18,text,true,,22049,131,12,12,https://demoblaze.com/prod.html?idp_=1,79,0,0
1689817389129,114,Nokia,200,OK,STORE 1-12,text,true,,22049,131,12,12,https://demoblaze.com/prod.html?idp_=2,76,0,0
1689817389126,117,Samsung Galaxy,200,OK,STORE 1-13,text,true,,22049,131,12,12,https://demoblaze.com/prod.html?idp_=1,82,0,0
1689817389110,133,Nexus,200,OK,STORE 1-16,text,true,,22049,131,12,12,https://demoblaze.com/prod.html?idp_=3,95,0,0
1689817389133,112,Nexus,200,OK,STORE 1-7,text,true,,22049,131,10,10,https://demoblaze.com/prod.html?idp_=3,81,0,0
1689817389144,107,Nexus,200,OK,STORE 1-10,text,true,,22049,131,10,10,https://demoblaze.com/prod.html?idp_=3,99,0,0
1689817389152,99,Cart,200,OK,STORE 1-17,text,true,,24606,124,10,10,https://demoblaze.com/cart.html,91,0,0
1689817389144,107,Samsung Galaxy,200,OK,STORE 1-5,text,true,,22049,131,10,10,https://demoblaze.com/prod.html?idp_=1,99,0,0
1689817389149,110,Cart,200,OK,STORE 1-8,text,true,,24602,124,8,8,https://demoblaze.com/cart.html,94,0,0
1689817389018,266,Cart,200,OK,STORE 1-6,text,true,,24602,124,8,8,https://demoblaze.com/cart.html,241,0,0
1689817389243,116,HomePage,200,OK,STORE 1-18,text,true,,19902,125,7,7,https://demoblaze.com/index.html,87,0,0
1689817389243,115,Nokia,200,OK,STORE 1-3,text,true,,22049,131,7,7,https://demoblaze.com/prod.html?idp_=2,94,0,0
1689817389245,122,Samsung Galaxy,200,OK,STORE 1-7,text,true,,22049,131,7,7,https://demoblaze.com/prod.html?idp_=1,95,0,0
1689817389243,124,Samsung Galaxy,200,OK,STORE 1-16,text,true,,22049,131,7,7,https://demoblaze.com/prod.html?idp_=1,90,0,0
1689817389243,124,Nexus,200,OK,STORE 1-12,text,true,,22049,131,7,7,https://demoblaze.com/prod.html?idp_=3,90,0,0
1689817389252,115,Samsung Galaxy,200,OK,STORE 1-10,text,true,,22049,131,7,7,https://demoblaze.com/prod.html?idp_=1,90,0,0
1689817389259,108,Nokia,200,OK,STORE 1-8,text,true,,22049,131,7,7,https://demoblaze.com/prod.html?idp_=2,89,0,0
1689817389359,92,Nexus,200,OK,STORE 1-3,text,true,,5621,131,6,6,https://demoblaze.com/prod.html?idp_=3,87,0,0
1689817389359,117,Cart,200,OK,STORE 1-18,text,true,,24606,124,6,6,https://demoblaze.com/cart.html,87,0,0
1689817389368,108,Nokia,200,OK,STORE 1-10,text,true,,22049,131,6,6,https://demoblaze.com/prod.html?idp_=2,78,0,0
1689817389368,108,HomePage,200,OK,STORE 1-16,text,true,,19906,125,6,6,https://demoblaze.com/index.html,84,0,0
1689817389368,108,Samsung Galaxy,200,OK,STORE 1-12,text,true,,22049,131,6,6,https://demoblaze.com/prod.html?idp_=1,85,0,0
1689817389368,109,Nexus,200,OK,STORE 1-8,text,true,,22049,131,6,6,https://demoblaze.com/prod.html?idp_=3,90,0,0
1689817389452,94,Samsung Galaxy,200,OK,STORE 1-3,text,true,,22049,131,5,5,https://demoblaze.com/prod.html?idp_=1,74,0,0
1689817389476,134,Nokia,200,OK,STORE 1-18,text,true,,22049,131,4,4,https://demoblaze.com/prod.html?idp_=2,81,0,0
1689817389477,142,Cart,200,OK,STORE 1-16,text,true,,24602,124,4,4,https://demoblaze.com/cart.html,80,0,0
1689817389476,143,Nexus,200,OK,STORE 1-10,text,true,,22049,131,4,4,https://demoblaze.com/prod.html?idp_=3,81,0,0
1689817389477,142,Samsung Galaxy,200,OK,STORE 1-8,text,true,,22049,131,4,4,https://demoblaze.com/prod.html?idp_=1,89,0,0
1689817389619,100,HomePage,200,OK,STORE 1-8,text,true,,19906,125,3,3,https://demoblaze.com/index.html,82,0,0
1689817389610,109,Nexus,200,OK,STORE 1-18,text,true,,22049,131,3,3,https://demoblaze.com/prod.html?idp_=3,80,0,0
1689817389619,102,Samsung Galaxy,200,OK,STORE 1-10,text,true,,22049,131,3,3,https://demoblaze.com/prod.html?idp_=1,77,0,0
1689817389719,122,Samsung Galaxy,200,OK,STORE 1-18,text,true,,22049,131,2,2,https://demoblaze.com/prod.html?idp_=1,114,0,0
1689817389719,298,Cart,200,OK,STORE 1-8,text,true,,24602,124,1,1,https://demoblaze.com/cart.html,262,0,0
